cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,baseline_heat_risk_score,heat_risk_class,recommendation_1,recommendation_1_score,recommendation_1_priority,recommendation_1_reason,recommendation_2,recommendation_2_score,recommendation_2_priority,recommendation_2_reason,recommendation_3,recommendation_3_score,recommendation_3_priority,recommendation_3_reason
UC_17077_2465,11.005671729499005,76.70489632276418,28.218495560000008,30.867461059999982,0.835405707359314,-0.3982614278793335,14.76269540466977,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.835; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.398; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 28.22 °C and baseline score is 14.8; targeted shade is a lower-priority option.
UC_17078_2465,11.005671729540456,76.7093878991145,29.47119989000001,32.06376806000003,0.8330091834068298,-0.4051471650600433,16.751016450732276,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.833; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.405; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 29.47 °C and baseline score is 16.8; targeted shade is a lower-priority option.
UC_17079_2465,11.005671729534244,76.71387947560426,30.47780678000001,33.94709708000005,0.7638297080993652,-0.303839772939682,24.66202222324793,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.764; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.304; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 30.48 °C and baseline score is 24.7; targeted shade is a lower-priority option.
UC_17080_2465,11.005671729517514,76.71837105198182,31.971481520000022,36.0525974,0.7317933440208435,-0.237592339515686,31.04004103044808,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.732; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.238; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 31.97 °C and baseline score is 31.0; targeted shade is a lower-priority option.
UC_17081_2465,11.005671729532088,76.72286262847832,33.48053735000002,37.78895155999999,0.6723682880401611,-0.1417272984981537,39.389815256952176,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.672; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.142; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 33.48 °C and baseline score is 39.4; targeted shade is a lower-priority option.
UC_17082_2465,11.005671729545464,76.72735420483737,34.203448580000014,38.89297202000003,0.659875214099884,-0.1360180675983429,41.22068467458124,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.660; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.136; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 34.20 °C and baseline score is 41.2; targeted shade is a lower-priority option.
UC_17083_2465,11.0056717295135,76.7318457812735,34.77254891000004,38.24354821999998,0.6669610142707825,-0.1420151144266128,41.81313180079104,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.667; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.142; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 34.77 °C and baseline score is 41.8; targeted shade is a lower-priority option.
UC_17084_2465,11.005671729475676,76.73633735771259,37.953016520000006,41.67353129000003,0.6139217615127563,-0.0963496193289756,50.75255950373376,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.614; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.096; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 37.95 °C and baseline score is 50.8; targeted shade is a lower-priority option.
UC_17085_2465,11.00567172951564,76.74082893408281,39.14932352,44.57713927999998,0.5707406997680664,-0.0839860588312149,54.41335065957823,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.571; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.084; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 39.15 °C and baseline score is 54.4; targeted shade is a lower-priority option.
UC_17086_2465,11.005671729517234,76.74532051059164,39.89103385999999,45.53076686000003,0.5826582312583923,-0.0841714963316917,55.47027619041502,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.583; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.084; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 39.89 °C and baseline score is 55.5; targeted shade is a lower-priority option.
UC_17087_2465,11.00567172951763,76.74981208691648,38.380269020000014,44.71556909,0.6378569006919861,-0.1446611434221267,48.807464574784376,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.638; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.145; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 38.38 °C and baseline score is 48.8; targeted shade is a lower-priority option.
UC_17088_2465,11.005671729516823,76.75430366346347,39.262118180000016,46.49464850000004,0.6344597339630127,-0.1318225562572479,51.043141438607634,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.634; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.132; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 39.26 °C and baseline score is 51.0; targeted shade is a lower-priority option.
UC_17089_2465,11.00567172947998,76.75879523977042,41.15228324000003,47.144072300000005,0.5334753394126892,-0.1163016632199287,57.37298284602375,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.533; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.116; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.15 °C and baseline score is 57.4; targeted shade is a lower-priority option.
UC_17090_2465,11.00567172948608,76.76328681620095,41.68891238000003,48.665091200000006,0.4593982994556427,-0.0342712216079235,63.68025324125526,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.459; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.034; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.69 °C and baseline score is 63.7; targeted shade is a lower-priority option.
UC_17091_2465,11.005671729495626,76.76777839262411,42.136673,47.373079640000014,0.4357087612152099,-0.0124876080080866,65.99160246769905,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.436; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.012; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.14 °C and baseline score is 66.0; targeted shade is a lower-priority option.
UC_17092_2465,11.005671729510944,76.772269969103,41.87861249000002,47.64823025000004,0.4714181125164032,-0.0584105290472507,62.66439421120238,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.471; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.058; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.88 °C and baseline score is 62.7; targeted shade is a lower-priority option.
UC_17093_2465,11.005671729534363,76.77676154548772,42.36568034000004,49.04790944000001,0.4659598469734192,-0.0413755513727664,64.42739590769538,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.466; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.041; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.37 °C and baseline score is 64.4; targeted shade is a lower-priority option.
UC_17094_2465,11.005671729526378,76.7812531219171,40.62932618000002,46.829614460000016,0.5186311602592468,-0.0841143429279327,58.21720102376361,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.519; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.084; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 40.63 °C and baseline score is 58.2; targeted shade is a lower-priority option.
UC_17095_2465,11.005671729526489,76.78574469831226,41.92133774000001,46.99367942000004,0.5131368041038513,-0.0877204835414886,60.49271705357086,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.513; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.088; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.92 °C and baseline score is 60.5; targeted shade is a lower-priority option.
UC_17096_2465,11.005671729537008,76.79023627473146,44.76171236000005,52.007914760000006,0.4349834322929382,0.0183255169540643,72.1042492661378,High,Shaded Public / Pedestrian Areas,20.38,Low,Heat exposure is elevated (median LST 44.76 °C; baseline score 72.1).,Cool / Reflective Roofs,17.48,Low,High heat exposure combines with high built-up intensity (NDBI 0.018).,Tree / Vegetation Cover,12.23,Low,NDVI is 0.435; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17097_2465,11.005671729520763,76.79472785113178,44.47459867999999,51.50888384000001,0.4189209342002868,0.0203609652817249,72.03777790334475,High,Shaded Public / Pedestrian Areas,20.08,Low,Heat exposure is elevated (median LST 44.47 °C; baseline score 72.0).,Cool / Reflective Roofs,17.7,Low,High heat exposure combines with high built-up intensity (NDBI 0.020).,Tree / Vegetation Cover,12.05,Low,NDVI is 0.419; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17098_2465,11.005671729517251,76.79921942758969,42.191361320000055,47.831094320000034,0.5279954075813293,-0.096173383295536,60.26568842761589,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.528; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.096; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 42.19 °C and baseline score is 60.3; targeted shade is a lower-priority option.
UC_17099_2465,11.00567172948697,76.80371100408371,41.78974397000002,48.39677663000003,0.5189582109451294,-0.0896202996373176,60.04189557586553,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.519; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.090; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.79 °C and baseline score is 60.0; targeted shade is a lower-priority option.
UC_17100_2465,11.005671729471729,76.80820258041884,41.92475576000004,48.79155794000002,0.5013524889945984,-0.0703170821070671,61.54562823741748,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.501; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.070; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.92 °C and baseline score is 61.5; targeted shade is a lower-priority option.
UC_17101_2465,11.005671729513356,76.81269415683563,44.82665473999998,50.288650700000005,0.4411760568618774,-0.0025526105891913,71.14118187052804,High,Shaded Public / Pedestrian Areas,16.05,Low,Heat exposure is elevated (median LST 44.83 °C; baseline score 71.1).,Cool / Reflective Roofs,10.82,Low,High heat exposure combines with high built-up intensity (NDBI -0.003).,Tree / Vegetation Cover,9.63,Low,NDVI is 0.441; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.
UC_17102_2465,11.005671729528222,76.81718573327178,43.84226498000001,50.54158418000003,0.4873363673686981,-0.0496028997004032,66.22903758541273,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.487; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.050; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Heat exposure is elevated (median LST 43.84 °C; baseline score 66.2).
UC_17103_2465,11.00567172952326,76.82167730967208,43.520971100000025,49.60846472000003,0.4607982337474823,-0.0190491899847984,67.62056830317988,High,Shaded Public / Pedestrian Areas,0.26,Low,Heat exposure is elevated (median LST 43.52 °C; baseline score 67.6).,Tree / Vegetation Cover,0.16,Low,NDVI is 0.461; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.16,Low,NDBI is -0.019; reflective roofs are a lower-priority option here.
UC_17104_2465,11.005671729542604,76.82616888610906,43.76535953000001,48.7847219,0.4485078155994415,-0.01415457110852,68.5522874082813,High,Shaded Public / Pedestrian Areas,4.44,Low,Heat exposure is elevated (median LST 43.77 °C; baseline score 68.6).,Tree / Vegetation Cover,2.66,Low,NDVI is 0.449; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,2.66,Low,NDBI is -0.014; reflective roofs are a lower-priority option here.
UC_17105_2465,11.005671729539804,76.830660462563,43.20993127999998,48.58647674000002,0.4585622549057007,-0.014831711538136,67.30285695421972,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.459; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.015; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Heat exposure is elevated (median LST 43.21 °C; baseline score 67.3).
UC_17106_2465,11.005671729517182,76.83515203898341,43.78074062000002,49.11626984000003,0.4390204846858978,-0.0270621553063392,68.20795354261915,High,Shaded Public / Pedestrian Areas,2.89,Low,Heat exposure is elevated (median LST 43.78 °C; baseline score 68.2).,Tree / Vegetation Cover,1.74,Low,NDVI is 0.439; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,1.74,Low,NDBI is -0.027; reflective roofs are a lower-priority option here.
UC_17107_2465,11.005671729518856,76.83964361530535,41.36420048000002,46.89797485999998,0.4982513189315796,-0.0924475267529487,59.61088589479887,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.498; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.092; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 41.36 °C and baseline score is 59.6; targeted shade is a lower-priority option.
UC_17108_2465,11.005671729547144,76.84413519182482,40.19181962000005,45.56152904000001,0.5306864380836487,-0.1152611896395683,55.759897540545566,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.531; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.115; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 40.19 °C and baseline score is 55.8; targeted shade is a lower-priority option.
